0,32.28002478313795,39.01281840626232,38.60051813123756,55.97320787662612,52.88667128870941,62.00806399170998,69.18092222571191,71.449282711585,64.93843238021688,66.48308055437865,61.71709649683789,66.21178142898739,89.18520056601319,96.17692030835673,121.9180052330254,94.20191080864549,80.05623023850174,79.20858539325141,79.40403012442127,89.06739021662193,76.48529270389177,72.00694410957877,67.74215821775979,64.88451279003334,45.18849411078001,39.56008088970496,47.20169488482379,36.87817782917155,32.01562118716424
32.28002478313795,0,11.31370849898476,20.8806130178211,34.828149534536,30.47950130825634,32.01562118716424,38.2099463490856,43.46262762420146,38.58756276314948,45.27692569068709,44.10215414239989,47.01063709417264,70.9365914038728,75.07329751649384,107.8981000759513,87.93179174792243,72.42237223399962,70.22819946431775,74.73285756613352,87.82368700982668,78.02563681252464,73.02739212103907,67.11929677819934,66,51.41984052872976,49.04079934095692,47.09564735726646,33.13608305156178,29.6141857899217
39.01281840626232,11.31370849898476,0,12.16552506059644,23.60084744241189,19.20937271229855,23,30.26549190084311,33.24154027718932,27.73084924772409,33.97057550292606,33.12099032335839,35.80502757993631,59.66573556070519,63.7808748764079,96.79876032264049,78.10249675906654,62.5859409132754,60.16643582596529,65.49045732013177,79.1012010022604,70.25667228100119,65.27633568147036,59.13543776789007,58.54912467321779,46.51881339845203,45.48626166217664,40.52159917870962,27.31300056749533,25.23885892824793
38.60051813123756,20.8806130178211,12.16552506059644,0,17.46424919657298,14.31782106327635,27.73084924772409,35.77708763999664,34.13209633175202,27,28.17800560721074,24.75883680627989,28.60069929215018,52.49761899362675,58.309518948453,88.23831367382311,67.05221845696084,51.54609587543949,49.39635614091387,53.9351462406472,67.26812023536856,58.13776741499453,53.15072906367325,47.0425339453563,46.38965401897281,34.9857113690718,34.71310991541957,28.46049894151541,15.8113883008419,15
55.97320787662612,34.828149534536,23.60084744241189,17.46424919657298,0,4.47213595499958,21.02379604162864,28.0178514522438,20.591260281974,13.0384048104053,10.81665382639197,10.19803902718557,12.2065556157337,36.12478373637688,41.04875150354759,73.24616030891995,57.14017850864661,42,39.05124837953327,46.38965401897281,60.8276253029822,54.78138369920935,50.15974481593781,43.86342439892262,44.77722635447622,41.04875150354759,43.38202392696773,32.01562118716424,25.70992026436488,28.0713376952364
52.88667128870941,30.47950130825634,19.20937271229855,14.31782106327635,4.47213595499958,0,18.60107523773828,26.1725046566048,20.8806130178211,13.34166406412633,14.86606874731851,14.56021977856104,16.64331697709324,40.45985664828782,45,77.69813382572325,61.29437168288782,46.04345773288535,43.18564576337837,50.15974481593781,64.49806198638839,57.87054518492115,53.14132102234569,46.8187996428785,47.4236228055175,41.86884283091664,43.56604182158393,33.24154027718932,25.07987240796891,26.68332812825267
62.00806399170998,32.01562118716424,23,27.73084924772409,21.02379604162864,18.60107523773828,0,8.062257748298549,12.72792206135786,12.16552506059644,25,29.8328677803526,29.06888370749727,48.38388161361178,48.87739763939975,86.37708029332781,76.16429609731846,61.66036003787198,58.42088667591412,66.70832032063167,81.25269226308751,75.76938695805846,71.17583859709698,64.88451279003334,65.76473218982953,60.10823570859488,61.22091146005587,51.73973328110612,42.20189569201838,42.5440947723653
69.18092222571191,38.2099463490856,30.26549190084311,35.77708763999664,28.0178514522438,26.1725046566048,8.062257748298549,0,13.15294643796591,16.76305461424021,29.8328677803526,35.84689665786984,34.20526275297414,50.63595560468865,49.39635614091387,88.05679985100527,80.89499366462674,66.94027188471824,63.56099432828282,72.42237223399962,86.97700845625813,82.29216244576394,77.82673062643708,71.58910531638176,72.71863585079137,67.94115100585212,69.20260110718382,59.41380311005179,50.21951811795888,50.60632371551998
71.449282711585,43.46262762420146,33.24154027718932,34.13209633175202,20.591260281974,20.8806130178211,12.72792206135786,13.15294643796591,0,7.615773105863909,18.35755975068582,25.61249694973139,22.82542442102665,37.48332962798263,36.6742416417845,75,68.44705983459041,55.02726596879042,51.54609587543949,60.92618484691127,75.39230729988306,71.8679344353238,67.67569726275453,61.61168720299745,63.25345840347388,61.58733636065129,63.95310782127792,52.43090691567332,45.88027898781785,47.53945729601885
64.93843238021688,38.58756276314948,27.73084924772409,27,13.0384048104053,13.34166406412633,12.16552506059644,16.76305461424021,7.615773105863909,0,13.15294643796591,19.23538406167134,17.46424919657298,36.40054944640259,37.8021163428716,74.46475676452586,64.38167441127949,50.21951811795888,46.87216658103186,55.65968020030299,70.21395872616783,65.76473218982953,61.40032573203501,55.22680508593631,56.61271941887264,54.08326913195984,56.35601121442149,45,38.27531841800928,40.024992192379
